Version: 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Suffix,ua1b,ua1c,ua1d,ua1f,ua1g,ua1h,ua1m,ua1p,ua1q,ua1r,ua1s,ua1t,ua1w,ua1z,ua2b,ua2c,ua2d,ua2f,ua2g,ua2h,ua2m,ua2p,ua2q,ua2r,ua2s,ua2t,ua2w,ua2z,uaap,uabi,uabr,uacq,uaen,uagi,uagp,ualp,uamn,uani,uarm,uawt,ubba,ubdg,ubdi,ubld,uble,ubpr,ubpx,ubpy,ubs1,ubs2,ubsi,ubsl,ubui,ucam,ucar,ucbo,ucbs,uclb,uclg,uclr,ucol,ucpt,ucs1,ucs2,ucua,udaa,udea,udef,udep,udl1,udl2,udp1,udp2,udtm,udty,udu1,udu2,udup,uept,uerd,ufle,ufma,ufoo,ufor,ufrd,ugol,ugor,uhab,uhd1,uhd2,uhhb,uhhd,uhhm,uhom,uhot,uhpm,uhpr,uhrt,uibo,uico,uimz,uinp,uint,uisz,ulba,ulbd,ulbs,ulev,ulfi,ulfo,ulos,ulpx,ulpy,ulpz,ulsz,ulum,ulur,uma1,uma2,umas,umdl,umh1,umh2,umis,umpi,umpm,umpr,umvf,umvh,umvr,umvs,umvt,umxp,umxr,unam,unbm,unbr,unsf,uocc,uori,upap,upat,upaw,upgr,upoi,upra,upri,upro,upru,uprw,uqd1,uqd2,urac,urb1,urb2,urpg,urpo,urpp,urpr,urqc,urtm,urun,usca,uscb,usd1,usd2,useu,usew,ushb,ushh,ushr,ushu,ushw,ushx,ushy,usid,usin,usle,uslz,usma,usnd,uspa,uspe,usr1,usr2,usrg,ussc,ussi,usst,ustp,ustr,utaa,utar,utc1,utc2,utcc,utco,utip,utpr,utub,utyp,uubs,uuch,uver,uwal,uwu1,uwu2
h11A,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,110,,,,,,,,,"""M""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNdekan_item_enchanted_mango.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""魔法芒果""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""魔法芒果(|cffffcc00M|r)""",,"""|cffffcc00属性:|r|n生命回复 + 1|n魔法芒果(|cFFFFCC00主动|r)|n给友方英雄或自己瞬间回复150点魔法""",,,,,,,
h11B,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""F""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNRavenForm.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""飞行信使""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,120,,,270,,,,,,,,,"""飞行信使(|cffffcc00F|r)|nFlying Courier|n$:|cffffcc00300|r""",,"""升级(|cFFFFCC00主动|r)|n创造一个可以快速运输物品往返于基地的飞行单位。该单位免疫魔法，并拥有生命值与护甲。可以施放爆发。|n|n|cff99ccff再生时间：|r2分钟|n|n|cffffcc00需要:|r|n动物信使 - 100|n飞行信使卷轴 - 200""",,,,,,,
h11C,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""D""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Sword_25.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""圣剑""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""圣剑(|cffffcc00D|r)|nDivine Rapier|n$:|cffffcc006200|r""",,"""|cffffcc00属性:|r|n攻击 + 430|n桀骜不驯(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n圣者遗物 - 3800|n恶魔刀锋 - 2400|n|n|cFF999999能力越大，责任就越大|r""",,,,,,,
h11D,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""M""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Weapon_Halberd_10.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""金箍棒""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""金箍棒(|cffffcc00M|r)|nMonkey King Bar|n$:|cffffcc005400|r""",,"""|cffffcc00属性:|r|n攻击 + 90|n攻击速度 + 15|n克敌机先(|cFF99CCFF被动|r)|n猛击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n标枪 - 1500|n标枪 - 1500|n恶魔刀锋 - 2400|n|n|cFF999999齐天大圣是不会死的，他只是睡着了。呐，这就是当年的如意金箍棒！|r""",,,,,,,
h11E,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""R""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNTransmute.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""辉耀""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""辉耀(|cffffcc00R|r)|nRadiance|n$:|cffffcc005150|r""",,"""|cffffcc00属性:|r|n攻击 + 65|n辉耀切换(|cFFFFCC00主动|r)|n辉耀(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n圣者遗物 - 3800|n辉耀卷轴 - 1350|n|n|cFF999999神圣的武器|r""",,,,,,,
h11F,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""U""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_ThrowingKnife_04.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""蝴蝶""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""蝴蝶(|cffffcc00U|r)|nThe Butterfly|n$:|cffffcc005775|r""",,"""|cffffcc00属性:|r|n攻击 + 38|n敏捷 + 40|n攻击速度 + 30|n闪避 + 35%|n振翅(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n鹰角弓 - 3200|n闪避护符 - 1700|n短棍 - 875|n|n|cFF999999蝴蝶是在法师之战中用魔法锻造而成却从未出鞘的宝剑，直到最近，它的能力才重新被唤醒|r""",,,,,,,
h11G,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""B""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Weapon_Crossbow_10.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""暴雪弩炮""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""暴雪弩炮(|cffffcc00B|r)|nBuriza-do Kyanon|n$:|cffffcc005720|r""",,"""|cffffcc00属性:|r|n攻击 + 81|n致命一击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n水晶剑 - 2120|n恶魔刀锋 - 2400|n暴雪弩炮卷轴 - 1200|n|n|cFF999999俗称“大炮”，1.08（DiabloII）时已经非常出色，不过看来暴雪觉得还不够，因此，它现在更加厉害了|r""",,,,,,,
h11H,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""S""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Hammer_10.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""碎颅锤""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""碎颅锤(|cffffcc00S|r)|nCranium Basher|n$:|cffffcc002700|r""",,"""|cffffcc00属性:|r|n攻击 + 10|n力量 + 10|n重击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n标枪 - 1500|n巨人力量腰带 - 450|n碎颅锤卷轴 - 750|n|n|cffffcc00可合成:|r|n深渊之刃 $:|cffffcc006500|r|n|cff999999(圣者遗物+碎颅锤)|r|n|n|cFF999999一件强大的武器，用来开颅取脑|r""",,,,,,,
h11I,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""T""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_ThrowingAxe_06.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""狂战斧""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""狂战斧(|cffffcc00T|r)|nBattle Fury|n$:|cffffcc004800|r""",,"""|cffffcc00属性:|r|n攻击 + 65|n生命回复 + 6|n魔法回复百分比 + 150%|n牺牲(|cFFFFCC00主动|r)|n对目标造成当前生命值百分比的伤害|n分裂攻击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n阔剑 - 1200|n坚韧球 - 1700|n大剑 - 1400|n镔铁之爪 - 500|n|n|cFF999999拥有它的人简直成为了一部杀人机器|r""",,,,,,,
h11J,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""C""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNThoriumMelee.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""水晶剑""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""水晶剑(|cffffcc00C|r)|nCrystalys|n$:|cffffcc002120|r""",,"""|cffffcc00属性:|r|n攻击 + 30|n致命一击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n阔剑 - 1200|n攻击之爪 - 420|n水晶剑卷轴 - 500|n|n|cffffcc00可合成:|r|n暴雪弩炮 $:|cffffcc005720|r|n|cff999999(水晶剑+恶魔刀锋+卷轴)|r|n血棘 $:|cffffcc006695|r|n|cff999999(紫怨+水晶剑+卷轴)|r|n|n|cFF999999在魔法师战争中，因为反叛军使用这柄剑帮助Roshan逃出禁锢他的水晶而得名|r""",,,,,,,
h11K,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""A""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNUnholyStrength.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""莫尔迪基安的臂章""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""莫尔迪基安的臂章(|cffffcc00A|r)|nArmlet of Mordiggian|n$:|cffffcc002370|r""",,"""|cffffcc00属性:|r|n攻击 + 9|n护甲 + 5|n生命回复 + 7|n攻击速度 + 25|n邪恶之力(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n铁意头盔 - 900|n攻击之爪 - 420|n加速手套 - 500|n莫尔迪基安的臂章卷轴 - 550|n|n|cFF999999远古食尸鬼因吞吃他们神的血肉受到诅咒，永远不死。现今英雄通过召唤食尸鬼的镇族之宝重新签下黑暗契约|r""",,,,,,,
h11L,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""L""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNLothars.BLP""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""洛萨之锋""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""洛萨之锋(|cffffcc00L|r)|nLothar's Edge|n$:|cffffcc002700|r""",,"""|cffffcc00属性:|r|n攻击 + 22|n攻击速度 + 30|n疾风步(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n大剑 - 1400|n暗影护符 - 1300|n|n|cffffcc00可合成:|r|n白银之锋 $:|cffffcc005100|r|n|cff999999(洛萨之锋+极限法球+卷轴)|r|n|n|cFF999999传奇般的英雄洛萨在第二次人兽大战中失落的宝剑|r""",,,,,,,
h11M,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""E""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNGhostBlade.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""虚灵之刃""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""虚灵之刃(|cffffcc00E|r)|nEthereal Blade|n$:|cffffcc004700|r""",,"""|cffffcc00属性:|r|n力量 + 10|n敏捷 + 40|n智力 + 10|n虚化冲击(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n鹰角弓 - 3200|n幽魂权杖 - 1500""",,,,,,,
h11N,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""Y""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNAnnihilator.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""深渊之刃""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""深渊之刃(|cffffcc00Y|r)|nAbyssal Blade|n$:|cffffcc006500|r""",,"""|cffffcc00属性:|r|n攻击 + 70|n力量 + 10|n击溃(|cFFFFCC00主动|r)|n重击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n圣者遗物 - 3800|n碎颅锤 - 2700""",,,,,,,
h11O,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""G""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNSpell_Holy_BlessingOfStrength.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""散夜对剑""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""散夜对剑(|cffffcc00G|r)|nSange and Yasha|n$:|cffffcc004100|r""",,"""|cffffcc00属性:|r|n攻击 + 16|n力量 + 16|n敏捷 + 16|n攻击速度 + 16|n残废(|cFF99CCFF被动|r)|n提升20%的移动速度|n|cffff0303提升移动速度效果不与其他夜叉、散夜对剑、幻影斧叠加|r|n|n|cffffcc00需要:|r|n散华 - 2050|n夜叉 - 2050|n|n|cFF999999Romantic night，kill night！|r""",,,,,,,
h11P,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""N""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNHornOfDoom.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""撒旦之邪力""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""撒旦之邪力(|cffffcc00N|r)|nSatanic|n$:|cffffcc005900|r""",,"""|cffffcc00属性:|r|n攻击 + 20|n护甲 + 5|n力量 + 25|n物理吸血 + 25%|n不洁狂热(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n支配头盔 - 1800|n希梅斯特的掠夺 - 3000|n撒旦之邪力卷轴 - 1100|n|n|cFF999999这件威力无穷的武器据说曾被Drak'thul随身携带|r""",,,,,,,
h11Q,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""J""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNThunderMallet.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""雷神之锤""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""雷神之锤(|cffffcc00J|r)|nMjollnir|n$:|cffffcc005700|r""",,"""|cffffcc00属性:|r|n攻击 + 24|n攻击速度 + 80|n静电冲击(|cFFFFCC00主动|r)|n连环闪电(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n漩涡 - 2800|n振奋宝石 - 2000|n雷神之锤卷轴 - 900|n|n|cFF999999矮人名匠布鲁克和伊特里为索尔打造的战锤|r""",,,,,,,
h11R,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,0,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""E""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNIceShard.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""斯嘉蒂之眼""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""斯嘉蒂之眼(|cffffcc00E|r)|nEye of Skadi|n$:|cffffcc005675|r""",,"""|cffffcc00属性:|r|n生命上限 + 225|n魔法上限 + 250|n力量 + 28|n敏捷 + 28|n智力 + 28|n霜冻攻击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n极限法球 - 2100|n极限法球 - 2100|n精气之球 - 1200|n淬毒之珠 - 275|n|n|cFF999999谨防解冻！|r""",,,,,,,
h11S,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""S""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNJapaneseSword.BLP""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""散华""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""散华(|cffffcc00S|r)|nSange|n$:|cffffcc002050|r""",,"""|cffffcc00属性:|r|n攻击 + 10|n力量 + 16|n残废(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n食人魔之斧 - 1000|n巨人力量腰带 - 450|n散华卷轴 - 600|n|n|cffffcc00可合成:|r|n散夜对剑 $:|cffffcc004100|r|n|cff999999(散华+夜叉)|r|n天堂之戟 $:|cffffcc003750|r|n|cff999999(散华+闪避护符)|r|n|n|cFF999999散华是一件异常精准的武器，它具有不可思议的灵性，就好像它会自己寻找对手的弱点进行攻击|r""",,,,,,,
h11T,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""H""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Helmet_13.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""支配头盔""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""支配头盔(|cffffcc00H|r)|nHelm of the Dominator|n$:|cffffcc001800|r""",,"""|cffffcc00属性:|r|n攻击 + 20|n护甲 + 5|n生命回复 + 3|n物理吸血 + 15%|n支配(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n铁意头盔 - 900|n死亡面具 - 900|n|n|cffffcc00可合成:|r|n撒旦之邪力 $:|cffffcc005900|r|n|cff999999(支配头盔+希梅斯特的掠夺+卷轴)|r|n|n|cFF999999死去的死灵法师留下的可怕头盔|r""",,,,,,,
h11U,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,2,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""M""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNStormHammer.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""漩涡""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""漩涡(|cffffcc00M|r)|nMaelstrom|n$:|cffffcc002800|r""",,"""|cffffcc00属性:|r|n攻击 + 24|n攻击速度 + 25|n连环闪电(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n秘银锤 - 1600|n加速手套 - 500|n漩涡卷轴 - 700|n|n|cffffcc00可合成:|r|n雷神之锤 $:|cffffcc005700|r|n|cff999999(漩涡+振奋宝石+卷轴)|r|n|n|cFF999999神亲自打造的战锤，漩涡可以在攻击中发动闪电的力量|r""",,,,,,,
h11V,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,3,1,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""R""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNAbility_Gouge.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""黯灭""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""黯灭(|cffffcc00R|r)|nStygian Desolator|n$:|cffffcc003500|r""",,"""|cffffcc00属性:|r|n攻击 + 50|n腐蚀攻击(|cFF99CCFF被动|r)|n|n|cffffcc00需要:|r|n秘银锤 - 1600|n秘银锤 - 1600|n枯萎之石 - 300|n|n|cFF999999这件邪恶并且嗜血的武器，通常用于拷打政治犯|r""",,,,,,,
h11W,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,0,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""Y""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNINV_Sword_10.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""夜叉""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""夜叉(|cffffcc00Y|r)|nYasha|n$:|cffffcc002050|r""",,"""|cffffcc00属性:|r|n敏捷 + 16|n攻击速度 + 15|n提升12%的移动速度|n|cffff0303提升移动速度效果不与其他夜叉、散夜对剑、幻影斧叠加|r|n|n|cffffcc00需要:|r|n欢欣之刃 - 1000|n精灵皮靴 - 450|n夜叉卷轴 - 600|n|n|cffffcc00可合成:|r|n散夜对剑 $:|cffffcc004100|r|n|cff999999(散华+夜叉)|r|n幻影斧 $:|cffffcc004950|r|n|cff999999(夜叉+极限法球+卷轴)|r|n|n|cFF999999夜叉可以称得上有史以来最为轻巧的兵器，少数有幸使用过它的人说，它几乎没有任何重量|r""",,,,,,,
h11X,ewsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,,,,,,,,,,,,,,,,1,2,,,,,"""""",,,,,,,,0.0000,,,,,,,,,,,,,,,,,0.0000,,,,,0,,,0,,,,,,,,,"""A""",,,,,"""ReplaceableTextures\\CommandButtons\\BTNHelmOfValor.blp""",,,,,,,,,,,,,,,,,,,,,""".mdl""",,,,,,,,,,,"""""",,,"""疯狂面具""",,,,,,,,,"""""",,,,,,,,,"""human""",,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,"""""",,1,,,1,,,0,,,,,,,,,"""疯狂面具(|cffffcc00A|r)|nMask of Madness|n$:|cffffcc001800|r""",,"""|cffffcc00属性:|r|n物理吸血 + 20%|n狂热(|cFFFFCC00主动|r)|n|n|cffffcc00需要:|r|n死亡面具 - 900|n疯狂面具卷轴 - 900|n|n|cFF999999这个面具是如此的狰狞，以至于只是看着它就会陷入疯狂|r""",,,,,,,
