I05Z,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""以太之境卷轴"""
I060,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNdekan_item_iron_talon.blp""",,1,,1,"""镔铁之爪"""
I061,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""镔铁之爪卷轴"""
I062,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNHurricanePike.blp""",,1,,1,"""飓风长戟"""
I063,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""飓风长戟卷轴"""
I064,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNDryadDispelMagic.blp""",,1,,1,"""血棘"""
I065,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""血棘卷轴"""
I066,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNTomeRed.blp""",,1,,1,"""经验书"""
I067,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNEchoSabre.blp""",,1,,1,"""回音战刃"""
I068,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""""",,1,,1,"""枯萎之石"""
I069,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""""",,1,,1,"""凝魂之泪"""
I06A,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""""",,1,,1,"""风灵之纹"""
I06B,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNGlyph.blp""",,1,,1,"""防御之石"""
I06C,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,999999999,"""ReplaceableTextures\\CommandButtons\\BTNGem.blp""",,1,,1,"""便携的真视宝石"""
I06D,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,999999999,"""ReplaceableTextures\\CommandButtons\\BTNGem.blp""",,1,,1,"""便捷的真视宝石"""
I06E,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNWitLight.blp""",,1,,1,"""智慧之光"""
I06F,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""智慧之光卷轴"""
I06G,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNEternalShield.blp""",,1,,1,"""永恒之盾"""
I06H,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""永恒之盾卷轴"""
I06I,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNVetoBlade.blp""",,1,,1,"""否决挂件"""
I06J,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""model\\Dotachess_huakaifugui_Drop_01.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_boom.blp""",,1,,1,"""花开富贵礼炮"""
I06K,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""model\\DotaChess_footprint_Drop.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_foot_1.blp""",,1,,1,"""花絮脚印"""
I06L,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""model\\DotaChess_RedFlamingo_Drop.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_pet_1.blp""",,1,,1,"""赤焰兽"""
I06M,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""model\\DotAChess_putiantongqing_Drop.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_title_1.blp""",,1,,1,"""普天同庆"""
I06N,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""model\\Dotachess_National_wings_Red_Drop.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""大鹏展翅"""
I06O,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""大魔导师的经验手册"""
I06P,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""炼金大师的秘药"""
I06Q,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""高级镔铁之爪"""
I06R,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""魂之灵瓮"""
I06S,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\Activity_wing_1.blp""",,1,,1,"""魂之灵瓮卷轴"""
I06T,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNOrcMeleeUpThree.blp""",,1,,1,"""补刀大师"""
I06U,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNVialFull.blp""",,1,,1,"""刷新药水"""
I06V,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""""",,1,,1,"""阿哈利姆祝福"""
I06W,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""阿哈利姆祝福卷轴"""
I07G,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""融合符"""
I07H,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""精炼符"""
I07I,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNJingYeDuiJian.blp""",,1,,1,"""散夜·魂之刃"""
I07J,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""生命石"""
I07K,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""魔法石"""
I07L,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""Objects\\InventoryItems\\PotofGold\\PotofGold.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""赏金"""
I07M,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""Objects\\InventoryItems\\tomeBrown\\tomeBrown.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""经验"""
I07P,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNGreaterRejuvScroll.blp""",,1,,1,"""高级回城卷轴"""
I07Q,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNOmniscienceEye.blp""",,1,,1,"""全知之眼"""
I07R,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNMagicalSentry.blp""",,1,,1,"""真实之眼"""
I07S,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNFalseDivineRapier.blp""",,1,,1,"""虚伪圣剑"""
I07T,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""否决挂件卷轴"""
I07U,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNMeteoritesWand.blp""",,1,,1,"""陨石权杖"""
I07V,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""陨石权杖卷轴"""
I07X,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,999999999,"""ReplaceableTextures\\CommandButtons\\BTNGem.blp""",,1,,1,"""至宝宝箱铲"""
I07Y,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,999999999,"""ReplaceableTextures\\CommandButtons\\BTNGem.blp""",,1,,1,"""酒豆红包"""
I07Z,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,999999999,"""ReplaceableTextures\\CommandButtons\\BTNGem.blp""",,1,,1,"""终极祝福"""
I080,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNHeartOfSearinox.blp""",,1,,1,"""刷新球碎片"""
I081,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNWindWaker.blp""",,1,,1,"""风之杖"""
I082,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""风之杖卷轴"""
I083,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNArcaneBlink.blp""",,1,,1,"""秘奥闪光"""
I084,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNSnazzyScroll.blp""",,1,,1,"""秘奥闪光卷轴"""
I085,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNAdvancedMoonArmor.blp""",,1,,1,"""希瓦的守护LV2"""
I086,ches,,,"""Permanent""",,,,"""德堪出品|nwww.09game.com""","""war3mapImported\\treasurechest_Standonly.mdl""",,,"""ReplaceableTextures\\CommandButtons\\BTNAdvancedMoonArmor.blp""",,1,,1,"""血精石LV2"""
IAZU,ches,"""ATZU""","""ATZU""",,,,,,,0,,,1,,,1,
IBZU,ches,,,,,,,,,0,,,1,,,,
ICZU,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
IDZU,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IEZU,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IAZV,ches,"""ATZV""","""ATZV""",,,,,,,0,,,1,,,1,
IBZV,ches,,,,,,,,,0,,,1,,,,
ICZV,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
IDZV,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IEZV,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IAZW,ches,"""ATZW""","""ATZW""",,,,,,,0,,,1,,,1,
IBZW,ches,,,,,,,,,0,,,1,,,,
ICZW,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
IDZW,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IEZW,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IAZX,ches,"""ATZX""","""ATZX""",,,,,,,0,,,1,,,1,
IBZX,ches,,,,,,,,,0,,,1,,,,
ICZX,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
IDZX,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IEZX,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IAZY,ches,"""ATZY""","""ATZY""",,,,,,,0,,,1,,,1,
IBZY,ches,,,,,,,,,0,,,1,,,,
ICZY,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
IDZY,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IEZY,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IAZZ,ches,"""ATZZ""","""ATZZ""",,,,,,,0,,,1,,,1,
IBZZ,ches,,,,,,,,,0,,,1,,,,
ICZZ,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
IDZZ,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IEZZ,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA00,ches,"""AT00""","""AT00""",,,,,,,0,,,1,,,1,
IB00,ches,,,,,,,,,0,,,1,,,,
IC00,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID00,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE00,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA01,ches,"""AT01""","""AT01""",,,,,,,0,,,1,,,1,
IB01,ches,,,,,,,,,0,,,1,,,,
IC01,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID01,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE01,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA02,ches,"""AT02""","""AT02""",,,,,,,0,,,1,,,1,
IB02,ches,,,,,,,,,0,,,1,,,,
IC02,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID02,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE02,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA03,ches,"""AT03""","""AT03""",,,,,,,0,,,1,,,1,
IB03,ches,,,,,,,,,0,,,1,,,,
IC03,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID03,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE03,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA04,ches,"""AT04""","""AT04""",,,,,,,0,,,1,,,1,
IB04,ches,,,,,,,,,0,,,1,,,,
IC04,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
ID04,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IE04,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IA05,ches,"""AT05""","""AT05""",,,,,,,0,,,1,,,1,
IB05,ches,,,,,,,,,0,,,1,,,,
IC05,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
ID05,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IE05,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA06,ches,"""AT06""","""AT06""",,,,,,,0,,,1,,,1,
IB06,ches,,,,,,,,,0,,,1,,,,
IC06,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID06,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE06,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA07,ches,"""AT07""","""AT07""",,,,,,,0,,,1,,,1,
IB07,ches,,,,,,,,,0,,,1,,,,
IC07,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID07,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE07,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA08,ches,"""AT08""","""AT08""",,,,,,,0,,,1,,,1,
IB08,ches,,,,,,,,,0,,,1,,,,
IC08,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID08,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE08,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA09,ches,"""AT09""","""AT09""",,,,,,,0,,,1,,,1,
IB09,ches,,,,,,,,,0,,,1,,,,
IC09,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID09,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE09,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA0A,ches,"""AT0A""","""AT0A""",,,,,,,0,,,1,,,1,
IB0A,ches,,,,,,,,,0,,,1,,,,
IC0A,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
ID0A,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IE0A,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IA0B,ches,"""AT0B""","""AT0B""",,,,,,,0,,,1,,,1,
IB0B,ches,,,,,,,,,0,,,1,,,,
IC0B,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
ID0B,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IE0B,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA0C,ches,"""AT0C""","""AT0C""",,,,,,,0,,,1,,,1,
IB0C,ches,,,,,,,,,0,,,1,,,,
IC0C,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID0C,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE0C,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA0D,ches,"""AT0D""","""AT0D""",,,,,,,0,,,1,,,1,
IB0D,ches,,,,,,,,,0,,,1,,,,
IC0D,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID0D,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE0D,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA0E,ches,"""AT0E""","""AT0E""",,,,,,,0,,,1,,,1,
IB0E,ches,,,,,,,,,0,,,1,,,,
IC0E,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID0E,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE0E,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA0F,ches,"""AT0F""","""AT0F""",,,,,,,0,,,1,,,1,
IB0F,ches,,,,,,,,,0,,,1,,,,
IC0F,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID0F,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE0F,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA0G,ches,"""AT0G""","""AT0G""",,,,,,,0,,,1,,,1,
IB0G,ches,,,,,,,,,0,,,1,,,,
IC0G,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
ID0G,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IE0G,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IA0H,ches,"""AT0H""","""AT0H""",,,,,,,0,,,1,,,1,
IB0H,ches,,,,,,,,,0,,,1,,,,
IC0H,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
ID0H,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IE0H,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA0I,ches,"""AT0I""","""AT0I""",,,,,,,0,,,1,,,1,
IB0I,ches,,,,,,,,,0,,,1,,,,
IC0I,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID0I,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE0I,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA0J,ches,"""AT0J""","""AT0J""",,,,,,,0,,,1,,,1,
IB0J,ches,,,,,,,,,0,,,1,,,,
IC0J,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID0J,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE0J,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA0K,ches,"""AT0K""","""AT0K""",,,,,,,0,,,1,,,1,
IB0K,ches,,,,,,,,,0,,,1,,,,
IC0K,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID0K,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE0K,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA0L,ches,"""AT0L""","""AT0L""",,,,,,,0,,,1,,,1,
IB0L,ches,,,,,,,,,0,,,1,,,,
IC0L,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID0L,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE0L,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA0M,ches,"""AT0M""","""AT0M""",,,,,,,0,,,1,,,1,
IB0M,ches,,,,,,,,,0,,,1,,,,
IC0M,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
ID0M,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IE0M,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IA0N,ches,"""AT0N""","""AT0N""",,,,,,,0,,,1,,,1,
IB0N,ches,,,,,,,,,0,,,1,,,,
IC0N,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
ID0N,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IE0N,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA0O,ches,"""AT0O""","""AT0O""",,,,,,,0,,,1,,,1,
IB0O,ches,,,,,,,,,0,,,1,,,,
IC0O,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID0O,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE0O,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA0P,ches,"""AT0P""","""AT0P""",,,,,,,0,,,1,,,1,
IB0P,ches,,,,,,,,,0,,,1,,,,
IC0P,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID0P,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE0P,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA0Q,ches,"""AT0Q""","""AT0Q""",,,,,,,0,,,1,,,1,
IB0Q,ches,,,,,,,,,0,,,1,,,,
IC0Q,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID0Q,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE0Q,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA0R,ches,"""AT0R""","""AT0R""",,,,,,,0,,,1,,,1,
IB0R,ches,,,,,,,,,0,,,1,,,,
IC0R,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID0R,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE0R,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA0S,ches,"""AT0S""","""AT0S""",,,,,,,0,,,1,,,1,
IB0S,ches,,,,,,,,,0,,,1,,,,
IC0S,ches,"""AU04""","""AU04""",,,,,,,0,,,1,,,1,
ID0S,ches,"""AV04""","""AV04""",,,,,,,0,,,1,,,1,
IE0S,ches,"""AW04""","""AW04""",,,,,,,0,,,1,,,1,
IA0T,ches,"""AT0T""","""AT0T""",,,,,,,0,,,1,,,1,
IB0T,ches,,,,,,,,,0,,,1,,,,
IC0T,ches,"""AU05""","""AU05""",,,,,,,0,,,1,,,1,
ID0T,ches,"""AV05""","""AV05""",,,,,,,0,,,1,,,1,
IE0T,ches,"""AW05""","""AW05""",,,,,,,0,,,1,,,1,
IA0U,ches,"""AT0U""","""AT0U""",,,,,,,0,,,1,,,1,
IB0U,ches,,,,,,,,,0,,,1,,,,
IC0U,ches,"""AU00""","""AU00""",,,,,,,0,,,1,,,1,
ID0U,ches,"""AV00""","""AV00""",,,,,,,0,,,1,,,1,
IE0U,ches,"""AW00""","""AW00""",,,,,,,0,,,1,,,1,
IA0V,ches,"""AT0V""","""AT0V""",,,,,,,0,,,1,,,1,
IB0V,ches,,,,,,,,,0,,,1,,,,
IC0V,ches,"""AU01""","""AU01""",,,,,,,0,,,1,,,1,
ID0V,ches,"""AV01""","""AV01""",,,,,,,0,,,1,,,1,
IE0V,ches,"""AW01""","""AW01""",,,,,,,0,,,1,,,1,
IA0W,ches,"""AT0W""","""AT0W""",,,,,,,0,,,1,,,1,
IB0W,ches,,,,,,,,,0,,,1,,,,
IC0W,ches,"""AU02""","""AU02""",,,,,,,0,,,1,,,1,
ID0W,ches,"""AV02""","""AV02""",,,,,,,0,,,1,,,1,
IE0W,ches,"""AW02""","""AW02""",,,,,,,0,,,1,,,1,
IA0X,ches,"""AT0X""","""AT0X""",,,,,,,0,,,1,,,1,
IB0X,ches,,,,,,,,,0,,,1,,,,
IC0X,ches,"""AU03""","""AU03""",,,,,,,0,,,1,,,1,
ID0X,ches,"""AV03""","""AV03""",,,,,,,0,,,1,,,1,
IE0X,ches,"""AW03""","""AW03""",,,,,,,0,,,1,,,1,
IA0Y,ches,"""AT0Y""","""AT0Y""",,,,,,,0,,,1,,,1,
IB0Y,ches,,,,,,,,,0,,,1,,,,
